Subject,Predicate,Object
ElectrodeP1,SubClassOf,ScalpElectrode                  
ElectrodeP10,SubClassOf,ScalpElectrode                  
ElectrodeP2,SubClassOf,ScalpElectrode                  
ElectrodeP3,SubClassOf,ScalpElectrode                  
ElectrodeP4,SubClassOf,ScalpElectrode                  
ElectrodeP5,SubClassOf,ScalpElectrode                  
ElectrodeP6,SubClassOf,ScalpElectrode                  
ElectrodeP7,SubClassOf,ScalpElectrode                  
ElectrodeP8,SubClassOf,ScalpElectrode                  
ElectrodeP9,SubClassOf,ScalpElectrode                  
ElectrodePL4,SubClassOf,ScalpElectrode                  
ElectrodePL5,SubClassOf,ScalpElectrode                  
ElectrodePL6,SubClassOf,ScalpElectrode                  
ElectrodePO3,SubClassOf,ScalpElectrode                  
ElectrodePO4,SubClassOf,ScalpElectrode                  
ElectrodePO7,SubClassOf,ScalpElectrode                  
ElectrodePO8,SubClassOf,ScalpElectrode                  
ElectrodePOz,SubClassOf,ScalpElectrode                  
ElectrodePz,SubClassOf,ScalpElectrode                  
ElectrodeSP1,SubClassOf,ScalpElectrode                  
ElectrodeSP2,SubClassOf,ScalpElectrode                  
ElectrodeT10,SubClassOf,ScalpElectrode                  
ElectrodeT3,SubClassOf,ScalpElectrode                  
ElectrodeT4,SubClassOf,ScalpElectrode                  
ElectrodeT5,SubClassOf,ScalpElectrode                  
ElectrodeT6,SubClassOf,ScalpElectrode                  
ElectrodeT7,SubClassOf,ScalpElectrode                  
ElectrodeT8,SubClassOf,ScalpElectrode                  
ElectrodeT9,SubClassOf,ScalpElectrode                  
ElectrodeTP10,SubClassOf,ScalpElectrode                  
ElectrodeTP7,SubClassOf,ScalpElectrode                  
ElectrodeTP8,SubClassOf,ScalpElectrode                  
ElectrodeTP9,SubClassOf,ScalpElectrode                  
ScalpRecordedEEGData,SubClassOf,ScalpRecordedERPData                  
AuditoryFrontocentralN400,SubClassOf,ScalpRecordedERPExtractedPattern                  
AuditoryFrontocentralP200,SubClassOf,ScalpRecordedERPExtractedPattern                  
AuditoryN2b,SubClassOf,ScalpRecordedERPExtractedPattern                  
FrontocentralN270,SubClassOf,ScalpRecordedERPExtractedPattern                  
FrontocentralP3a,SubClassOf,ScalpRecordedERPExtractedPattern                  
FrontotemporalN3,SubClassOf,ScalpRecordedERPExtractedPattern                  
MotorBereitschaftspotential,SubClassOf,ScalpRecordedERPExtractedPattern                  
ParietalN400,SubClassOf,ScalpRecordedERPExtractedPattern                  
ParietalP3b,SubClassOf,ScalpRecordedERPExtractedPattern                  
PosterotemporalN2c,SubClassOf,ScalpRecordedERPExtractedPattern                  
StimulusPrecedingNegativity,SubClassOf,ScalpRecordedERPExtractedPattern                  
VisualOccipitalN100,SubClassOf,ScalpRecordedERPExtractedPattern                  
VisualOccipitalP100,SubClassOf,ScalpRecordedERPExtractedPattern                  
VisualPosterotemporalN200,SubClassOf,ScalpRecordedERPExtractedPattern                  
ImmatureSchwannCell,SubClassOf,SchwannCell                  
MyelinatingSchwannCell,SubClassOf,SchwannCell                  
NonMyelinatingSchwannCell,SubClassOf,SchwannCell                  
HippocampalSclerosis,SubClassOf,Sclerosis                  
MesialTemporalSclerosis,SubClassOf,Sclerosis                  
VariationID68500,SubClassOf,SCN1A_SequenceVariant                  
VariationID68502,SubClassOf,SCN1A_SequenceVariant                  
VariationID68504,SubClassOf,SCN1A_SequenceVariant                  
VariationID68505,SubClassOf,SCN1A_SequenceVariant                  
VariationID68506,SubClassOf,SCN1A_SequenceVariant                  
VariationID68512,SubClassOf,SCN1A_SequenceVariant                  
VariationID68520,SubClassOf,SCN1A_SequenceVariant                  
VariationID68523,SubClassOf,SCN1A_SequenceVariant                  
VariationID60767,SubClassOf,SCN1B_SequenceVariant                  
LeftSecondToe,SubClassOf,SecondToe                  
RightSecondToe,SubClassOf,SecondToe                  
AlteredLevelOfConsciousnessState,SubClassOf,SeizureConsciousnessState                  
LossOfConsciousnessState,SubClassOf,SeizureConsciousnessState                  
LateralizingSign,SubClassOf,SeizureFeature                  
SeizureConsciousnessState,SubClassOf,SeizureFeature                  
DailySeizure,SubClassOf,SeizureFrequencyCategory                  
InnumerableSeizure,SubClassOf,SeizureFrequencyCategory                  
MonthlySeizure,SubClassOf,SeizureFrequencyCategory                  
MultipleSeizure,SubClassOf,SeizureFrequencyCategory                  
UnknownSeizureFrequency,SubClassOf,SeizureFrequencyCategory                  
WeeklySeizure,SubClassOf,SeizureFrequencyCategory                  
YearlySeizure,SubClassOf,SeizureFrequencyCategory                  
DEPDC5_SequenceVariant,SubClassOf,SequenceVariant                  
GABRG2_SequenceVariant,SubClassOf,SequenceVariant                  
GRIN2A_SequenceVariant,SubClassOf,SequenceVariant                  
SCN1A_SequenceVariant,SubClassOf,SequenceVariant                  
SCN1B_SequenceVariant,SubClassOf,SequenceVariant                  
SPAG1_SequenceVariant,SubClassOf,SequenceVariant                  
FocalSharpWave,SubClassOf,SharpWave                  
GeneralizedSharpWave,SubClassOf,SharpWave                  
LeftShoulder,SubClassOf,Shoulder                  
RightShoulder,SubClassOf,Shoulder                  
LeftSignOfFour,SubClassOf,SignOfFour                  
RightSignOfFour,SubClassOf,SignOfFour                  
ClonicEpisode,SubClassOf,SimpleMotorEpisode                  
ClonicTonicClonicEpisode,SubClassOf,SimpleMotorEpisode                  
EpilepticEpisode,SubClassOf,SimpleMotorEpisode                  
HemiClonicEpisode,SubClassOf,SimpleMotorEpisode                  
MyoclonicEpisode,SubClassOf,SimpleMotorEpisode                  
TonicClonicEpisode,SubClassOf,SimpleMotorEpisode                  
TonicEpisode,SubClassOf,SimpleMotorEpisode                  
VersiveEpisode,SubClassOf,SimpleMotorEpisode                  
ClonicSeizure,SubClassOf,SimpleMotorSeizure                  
ClonicTonicClonicSeizure,SubClassOf,SimpleMotorSeizure                  
EpilepticSpasm,SubClassOf,SimpleMotorSeizure                  
HemiClonicSeizure,SubClassOf,SimpleMotorSeizure                  
MyoclonicSeizure,SubClassOf,SimpleMotorSeizure                  
TonicClonicSeizure,SubClassOf,SimpleMotorSeizure                  
TonicSeizure,SubClassOf,SimpleMotorSeizure                  
VersiveSeizure,SubClassOf,SimpleMotorSeizure                  
ClonicStatus,SubClassOf,SimpleMotorStatus                  
ClonicTonicClonicStatus,SubClassOf,SimpleMotorStatus                  
EpilepticSpasmStatus,SubClassOf,SimpleMotorStatus                  
HemiClonicStatus,SubClassOf,SimpleMotorStatus                  
MyoclonicStatus,SubClassOf,SimpleMotorStatus                  
TonicClonicStatus,SubClassOf,SimpleMotorStatus                  
TonicStatus,SubClassOf,SimpleMotorStatus                  
VersiveStatus,SubClassOf,SimpleMotorStatus                  
AutosomalDominantNocturnalFrontalLobeEpilepsy,SubClassOf,SingleFocalEpilepsy                  
AutosomalDominantPartialEpilepsyWithAuditoryFeatures,SubClassOf,SingleFocalEpilepsy                  
BenignChildhoodEpilepsyWithCentrotemporalSpikes,SubClassOf,SingleFocalEpilepsy                  
ChildhoodEpilepsyWithOccipitalParoxysms,SubClassOf,SingleFocalEpilepsy                  
ChildhoodRolandicEpilepsy,SubClassOf,SingleFocalEpilepsy                  
ChronicProgressiveEpilepsiaPartialisContinuaofChildhood,SubClassOf,SingleFocalEpilepsy                  
CingulateEpilepsy,SubClassOf,SingleFocalEpilepsy                  
FrontalLobeEpilepsy,SubClassOf,SingleFocalEpilepsy                  
HypothalamicEpilepsy,SubClassOf,SingleFocalEpilepsy                  
InsularEpilepsy,SubClassOf,SingleFocalEpilepsy                  
Late-onsetChildhoodOccipitalEpilepsy,SubClassOf,SingleFocalEpilepsy                  
OccipitalLobeEpilepsy,SubClassOf,SingleFocalEpilepsy                  
ParietalLobeEpilepsy,SubClassOf,SingleFocalEpilepsy                  
TemporalLobeEpilepsy,SubClassOf,SingleFocalEpilepsy                  
TemporalPlusEpilepsy,SubClassOf,SingleFocalEpilepsy                  
AdvancedSleepPhaseSyndrome,SubClassOf,SleepDisorder                  
Apnea,SubClassOf,SleepDisorder                  
Bedwetting,SubClassOf,SleepDisorder                  
Bruxism,SubClassOf,SleepDisorder                  
Cataplexy,SubClassOf,SleepDisorder                  
DelayedSleepPhaseSyndrome,SubClassOf,SleepDisorder                  
Hypersomnia,SubClassOf,SleepDisorder                  
HypopneaSyndrome,SubClassOf,SleepDisorder                  
Insomnia,SubClassOf,SleepDisorder                  
Narcolepsy,SubClassOf,SleepDisorder                  
NightTerror,SubClassOf,SleepDisorder                  
Nocturia,SubClassOf,SleepDisorder                  
NonTwentyFourHourSleepWakeSyndrome,SubClassOf,SleepDisorder                  
Parasomnias,SubClassOf,SleepDisorder                  
PeriodicLimbMovementDisorder,SubClassOf,SleepDisorder                  
RapidEyeMovementBehaviorDisorder,SubClassOf,SleepDisorder                  
RestlessLegSyndrome,SubClassOf,SleepDisorder                  
SituationalCircadianRhythmSleepDisorder,SubClassOf,SleepDisorder                  
SleepingSickness,SubClassOf,SleepDisorder                  
SleepParalysis,SubClassOf,SleepDisorder                  
SleepTalking,SubClassOf,SleepDisorder                  
SleepWalking,SubClassOf,SleepDisorder                  
Snoring,SubClassOf,SleepDisorder                  
ActivityofArousal,SubClassOf,SleepRelatedElectroencephalogramPattern                  
ActivityofDrowsiness,SubClassOf,SleepRelatedElectroencephalogramPattern                  
ActivityofSleep,SubClassOf,SleepRelatedElectroencephalogramPattern                  
HippocampalSlice,SubClassOf,Slice                  
BackgroundSlowActivity,SubClassOf,SlowActivity                  
ContinuousSlowActivity,SubClassOf,SlowActivity                  
FrontalIntermittentRhythmicDeltaActivity,SubClassOf,SlowActivity                  
IntermittentSlowActivity,SubClassOf,SlowActivity                  
OccipitalIntermittentRhythmicDeltaActivity,SubClassOf,SlowActivity                  
TemporalIntermittentRhythmicDeltaActivity,SubClassOf,SlowActivity                  
EpithelialCell,SubClassOf,SomaticCell                  
Myocyte,SubClassOf,SomaticCell                  
NeuralCell,SubClassOf,SomaticCell                  
PainfulSeizure,SubClassOf,SomatosensoryAura                  
ParestheticSeizure,SubClassOf,SomatosensoryAura                  
SexualPeronealSensorySeizure,SubClassOf,SomatosensoryAura                  
ThermalSeizure,SubClassOf,SomatosensoryAura                  
PainfulSeizureStatus,SubClassOf,SomatosensoryAuraStatus                  
ParestheticStatus,SubClassOf,SomatosensoryAuraStatus                  
SexualPeronealSensoryStatus,SubClassOf,SomatosensoryAuraStatus                  
ThermalStatus,SubClassOf,SomatosensoryAuraStatus                  
NonSomatotopic,SubClassOf,SomatotopicArrangement                  
Somatotopic,SubClassOf,SomatotopicArrangement                  
CranialCavity,SubClassOf,SpaceofCompartmentofHead                  
TemporalFossa,SubClassOf,SpaceofCompartmentofHead                  
VariationID88682,SubClassOf,SPAG1_SequenceVariant                  
VariationID88683,SubClassOf,SPAG1_SequenceVariant                  
AkineticEpisode,SubClassOf,SpecialEpisode                  
AphasicEpisode,SubClassOf,SpecialEpisode                  
AstaticEpisode,SubClassOf,SpecialEpisode                  
AtonicEpisode,SubClassOf,SpecialEpisode                  
HypnogogicEpisode,SubClassOf,SpecialEpisode                  
HypnopompicEpisode,SubClassOf,SpecialEpisode                  
HypomotorEpisode,SubClassOf,SpecialEpisode                  
NegativeMyoclonicEpisode,SubClassOf,SpecialEpisode                  
AlphaComaPattern,SubClassOf,SpecialPattern                  
AlphaStuporPattern,SubClassOf,SpecialPattern                  
AsymmetryPattern,SubClassOf,SpecialPattern                  
BackgroundSuppression,SubClassOf,SpecialPattern                  
BetaComaPattern,SubClassOf,SpecialPattern                  
BetaStuporPattern,SubClassOf,SpecialPattern                  
BurstSuppression,SubClassOf,SpecialPattern                  
DeltaComaPattern,SubClassOf,SpecialPattern                  
DeltaStuporPattern,SubClassOf,SpecialPattern                  
ElectrocerebralInactivity,SubClassOf,SpecialPattern                  
ExcessiveFastPattern,SubClassOf,SpecialPattern                  
PeriodicPattern,SubClassOf,SpecialPattern                  
SleepOnsetRapidEyeMovement,SubClassOf,SpecialPattern                  
SpindleStupor,SubClassOf,SpecialPattern                  
ThetaComaPattern,SubClassOf,SpecialPattern                  
ThetaStuporPattern,SubClassOf,SpecialPattern                  
TriphasicWave,SubClassOf,SpecialPattern                  
AkineticSeizure,SubClassOf,SpecialSeizure                  
AmnesticSeizure,SubClassOf,SpecialSeizure                  
AphasicSeizure,SubClassOf,SpecialSeizure                  
ApraxisSeizure,SubClassOf,SpecialSeizure                  
AstaticSeizure,SubClassOf,SpecialSeizure                  
AtonicSeizure,SubClassOf,SpecialSeizure                  
HypnogogicSeizure,SubClassOf,SpecialSeizure                  
HypnopompicSeizure,SubClassOf,SpecialSeizure                  
HypomotorSeizure,SubClassOf,SpecialSeizure                  
NegativeMyoclonicSeizure,SubClassOf,SpecialSeizure                  
AkinecticStatus,SubClassOf,SpecialStatus                  
AphasicStatus,SubClassOf,SpecialStatus                  
AstaticStatus,SubClassOf,SpecialStatus                  
AtonicStatus,SubClassOf,SpecialStatus                  
HypnogogicStatus,SubClassOf,SpecialStatus                  
HypnopompicStatus,SubClassOf,SpecialStatus                  
HypomotorStatus,SubClassOf,SpecialStatus                  
NegativeMyclonicStatus,SubClassOf,SpecialStatus                  
LeftandRightSphenoidal,SubClassOf,Sphenoidal                  
