Subject,Predicate,Object
ExposureToSymptomaticContact,increasesLikelihoodOf,DevelopingSymptoms
SevereSymptom,canRequire,Hospitalization
SevereSymptom,canRequire,VentilationSupport
Comorbidity,includes,RespiratoryInfectionSusceptibility
Comorbidity,includes,Dysphagia
Comorbidity,includes,SpinalAbnormality
SmallSampleSize,limits,AssociationDetectionPower
PossibleCOVID19Illness,associatedWith,SeizureWorseningInManyIndividuals
StatusEpilepticus,notReportedAs,ComplicationInThisCohort
SeizureExacerbationPattern,resembles,SeizureExacerbationDuringRespiratoryInfection
PCRSwabPositiveAsymptomaticInfection,demonstrates,AsymptomaticInfectionInVulnerableIndividual
LongTermCareFacilityObservation,includes,DravetSyndromePCRPositiveCaseWithMildRespiratorySymptom
LongTermCareFacilityObservation,includes,DravetSyndromePCRPositiveAsymptomaticCase
PCRPositiveCase,canHave,MinimalSeizureDeterioration
COVID19ImpactInSevereGeneticEpilepsy,is,InsufficientlyCharacterized
Child,hasLowerRiskOf,SevereCOVID19OutcomeThanAdult
KawasakiLikeDisease,canOccurIn,ChildWithCOVID19
KawasakiLikeDisease,includes,PersistentFever
KawasakiLikeDisease,includes,MultiOrganDysfunction
KawasakiLikeDisease,notObservedIn,DravetSyndromeCohort
RetrospectiveSurveyDesign,limits,CausalInference
AgeDistribution,mayContributeTo,BenignOutcome
Shielding,canCause,PsychosocialIssue
RiskBenefitAssessment,includes,ComorbidityProfile
RiskBenefitAssessment,includes,HealthAndSocialCareNeed
RiskBenefitAssessment,includes,FamilyWellbeing
TestingOfSymptomaticIndividual,reduces,InfectionSpread
RegularSurveillance,neededFor,ResidentialCareFacility
DravetSyndromeWithoutHighRiskComorbidity,mayNotIncreaseRiskOf,SevereCOVID19Outcome
Vaccination,isPromisingFor,COVID19Prevention
Vaccination,canPrecipitate,SeizureOnsetInDravetSyndrome
VaccinationAssociatedEarlierSeizureOnset,doesNotAlter,DiseaseCourseInDravetSyndrome
SubsequentVaccination,doesNotSignificantlyAffect,ClinicalOutcomeInDravetSyndrome
SubsequentVaccination,doesNotSignificantlyAffect,CognitiveOutcomeInDravetSyndrome
VaccinationAssociatedSeizureRisk,is,VaccineSpecific
ProspectiveCohortData,neededToAssess,SevereCOVID19OutcomeRiskInDravetSyndrome
PromptTesting,recommendedFor,SymptomaticIndividual
DeclarationOfClinicallyExtremelyVulnerableStatus,shouldBeBasedOn,ComorbidityRiskAssessment
ProlongedShielding,requiresConsiderationOf,AdverseEffect
MedicalAttention,canBeRequiredDespite,BenignOverallOutcome
COVID19Pandemic,causedBy,SARSCoV2
VaccinationAgainstSARSCoV2,isPrimaryToolFor,COVID19PandemicControl
COVID19Vaccine,hasOutcome,GenerallyWellToleratedInGeneralPopulation
Disability,associatedWith,LowerVaccinationRate
Disability,associatedWith,HigherRiskOfSevereCOVID19Illness
HigherRiskOfSevereCOVID19Illness,associatedWith,UnderlyingMedicalCondition
HigherRiskOfSevereCOVID19Illness,associatedWith,LivingSituation
HigherRiskOfSevereCOVID19Illness,associatedWith,DifficultyFollowingPrecautions
DravetSyndrome,subtypeOf,SevereDevelopmentalAndEpilepticEncephalopathy
DravetSyndrome,hasPrevalence,RareDiseaseFrequency
DravetSyndrome,causedBy,SCN1APathogenicVariant
SCN1APathogenicVariant,accountsFor,MajorityOfDravetSyndrome
DravetSyndrome,characterizedBy,IntractableSeizure
Vaccination,isCommonSeizureTriggerIn,DravetSyndrome
ChildhoodVaccinationTiming,coincidesWith,InitialSeizureOnsetInSomeDravetSyndrome
SeizureAfterVaccination,canOccurWithin,TemporalProximityWindow
PertussisVaccine,historicallyLinkedTo,VaccineEncephalopathyAllegation
AllegedVaccineEncephalopathyCase,oftenIs,DravetSyndromeWithDeNovoSCN1AVariant
SeizureInDravetSyndrome,triggeredBy,Hyperthermia
Hyperthermia,includes,Fever
VaccineTriggeredSeizureInDravetSyndrome,canOccurWithout,Fever
VaccineTriggeredSeizureInDravetSyndrome,implicates,ImmuneRelatedPathway
VaccinationDecision,complexFor,DravetSyndromeCaregiver
ProphylacticMeasure,includes,AntipyreticUse
ProphylacticMeasure,includes,BridgeAntiseizureMedicationUse
COVID19Pandemic,increases,PsychosocialStressForDravetSyndromeFamily
COVID19VaccinationDecision,amplifiedBy,PriorVaccineProximateSeizureHistory
PriorReportOfCOVID19VaccinationInDravetSyndrome,exhibits,LowSeizureIncreaseFrequency
EvidenceBase,limitedBy,SmallSampleSize
Aim,collects,COVID19VaccinationExperienceInDravetSyndrome
Aim,collects,PreventativeMeasureUseAroundVaccination
Aim,collects,SideEffectProfileAfterVaccination
Aim,collects,SeizureActivityChangeAfterVaccination
Aim,collects,VaccineHesitancyReasonInUnvaccinatedDravetSyndrome
DravetSyndromeFoundation,develops,OnlineQuestionnaire
OnlineQuestionnaire,developedWith,ClinicianAdvisoryPanel
OnlineQuestionnaire,captures,VaccinationExperience
OnlineQuestionnaire,captures,VaccinationHesitancyReason
OnlineQuestionnaire,distributedTo,DravetSyndromeFoundationFamilyNetwork
OnlineQuestionnaire,postedTo,FacebookCaregiverSupportGroup
InvitationToParticipate,sentVia,Email
InvitationToParticipate,postedVia,SocialMedia
QuestionnaireResponse,is,DeidentifiedInformation
UnvaccinatedCaregiver,askedAbout,IntentToVaccinate
UnvaccinatedCaregiver,askedAbout,ReasonForDecision
Consent,collectedFor,UseOfDeidentifiedData
IncompleteResponse,excludedFrom,Analysis
EthicsApproval,grantedBy,UniversityHealthNetworkResearchEthicsBoard
ResponseSet,represents,CaregiverOfPersonWithDravetSyndrome
DravetSyndromePopulation,locatedIn,UnitedStates
DravetSyndromePopulation,locatedIn,Canada
DravetSyndromePopulation,locatedIn,Australia
DravetSyndromePopulation,locatedIn,Europe
DravetSyndromePopulation,locatedIn,Asia
DravetSyndromePopulation,livesWith,Family
DravetSyndromePopulation,canLiveIn,GroupHome
GeneticTestingResult,commonlyIncludes,SCN1APathogenicVariant
DravetSyndromePopulation,canHaveVariantIn,OtherGene
DravetSyndromePopulation,canHave,NoVariantIdentified
DravetSyndromePopulation,canHave,NoGeneticTesting
COVID19VaccinationEligibility,restrictedBy,AgeCriteria
VaccinatedIndividualWithDravetSyndrome,received,COVID19Vaccine
COVID19VaccineType,includes,PfizerBioNTech
COVID19VaccineType,includes,Moderna
COVID19VaccineType,includes,OxfordAstraZeneca
COVID19VaccineType,includes,JohnsonAndJohnsonJanssen
VaccinationSchedule,canBe,CompletedSchedule
VaccinationSchedule,canBe,PartialSchedule
PartialSchedule,includes,FirstDoseOnly
CaregiverIntent,supports,CompletionOfSecondDose
COVID19Vaccination,oftenCauses,NoSideEffectInDravetSyndrome
COVID19VaccinationSideEffect,commonlyIncludes,Lethargy
COVID19VaccinationSideEffect,commonlyIncludes,InjectionSiteSoreness
COVID19VaccinationSideEffect,canInclude,Headache
COVID19VaccinationSideEffect,canInclude,MusclePain
COVID19VaccinationSideEffect,canInclude,Nausea
COVID19VaccinationSideEffect,canInclude,Chills
COVID19VaccinationSideEffect,canInclude,Fever
COVID19VaccinationSideEffect,canInclude,AllergicReaction
AllergicReaction,canInclude,FacialRedness
AllergicReaction,canInclude,FacialSwelling
AllergicReaction,canInclude,NeckSwelling
SymptomAssessment,difficultIn,LimitedCommunicationAbility
SideEffectTiming,oftenOccursWithin,FirstDayAfterVaccination
SecondDose,associatedWith,MoreFrequentSystemicSideEffect
COVID19Vaccination,canAssociateWith,IncreasedSeizureActivity
IncreasedSeizureActivity,canOccurAfter,FirstDose
IncreasedSeizureActivity,canOccurAfter,SecondDose
Fever,canTrigger,SeizureAfterVaccination
AntipyreticMedication,canControl,FeverAfterVaccination
FeverControl,canReduce,SeizureAfterVaccination
COVID19Vaccination,notAssociatedWith,StatusEpilepticusInThisCohort
PreventativeMeasureUseAroundVaccination,includes,AntipyreticUseBeforeVaccination
PreventativeMeasureUseAroundVaccination,includes,AntipyreticUseAfterVaccination
PreventativeMeasureUseAroundVaccination,includes,BridgeAntiseizureMedicationUse
BridgeAntiseizureMedication,includes,Clonazepam
BridgeAntiseizureMedication,includes,Clobazam
BridgeAntiseizureMedication,includes,Lorazepam
BridgeAntiseizureMedication,includes,Clorazepate
BridgeAntiseizureMedication,includes,Diazepam
AntipyreticUse,commonlyOccursIn,FirstDayAfterVaccination
PreventativeMeasureUse,notClearlyPreventativeFor,SeizureIncrease
AntipyreticUseAfterFirstDose,associatedWith,ReportedSeizureIncrease
BridgeAntiseizureMedicationUse,associatedWith,ReportedSeizureIncrease
ReactiveMedicationUse,canExplain,AssociationWithSeizureIncrease
PoorBaselineSeizureControl,mayIncreaseLikelihoodOf,PreventativeMeasureUse
UnvaccinatedIndividualWithDravetSyndrome,existsIn,EligibleAgeGroup
UnvaccinatedIndividualWithDravetSyndrome,existsIn,IneligibleAgeGroup
VaccineHesitancy,highIn,DravetSyndromeCaregiverPopulation
PriorVaccineProximateSeizure,associatedWith,DecisionNotToVaccinate
ReasonForNotVaccinating,includes,FearOfIncreasedSeizureActivity
ReasonForNotVaccinating,includes,ConcernAboutVaccineSafety
ReasonForNotVaccinating,includes,BeliefVaccineNotNecessary
ReasonForNotVaccinating,includes,ConcernAboutVaccineNewness
ReasonForNotVaccinating,includes,ConcernAboutLackOfFullRegulatoryApproval
ReasonForNotVaccinating,includes,ConcernAboutLongTermSideEffect
ReasonForNotVaccinating,includes,DesireForDravetSpecificVaccinationData
MisinformationConcern,presentIn,SomeCaregiverResponse
COVID19Vaccine,isBestDefenseAgainst,SevereCOVID19Illness
DravetSyndrome,mayHaveHigherExposureRiskTo,SARSCoV2
HigherExposureRisk,associatedWith,DifficultyMaintainingFaceCovering
HigherExposureRisk,associatedWith,DifficultyMaintainingSocialDistancing
DravetSyndrome,hasSeizureTrigger,InfectiousIllness
DravetSyndrome,hasSeizureTrigger,Vaccine
FamilyPreventativeBehavior,includes,SocialIsolation
SocialIsolation,increases,PsychosocialBurden
Vaccination,reducesNeedFor,ExtensivePreventativeMeasures
COVID19VaccinationInDravetSyndrome,hasOutcome,PositiveOverallExperience
IncreasedSeizureActivityAfterVaccination,occursIn,MinorityOfVaccinatedIndividuals
StatusEpilepticusAfterCOVID19Vaccination,notObservedIn,ThisCohort
FeverAfterSecondDose,moreCommonThan,FeverAfterFirstDose
SeizureIncreaseAfterVaccination,similarAcross,DoseNumber
SeizureAfterVaccination,oftenAssociatedWith,Fever
BridgeAntiseizureMedicationUse,canBe,ProactiveMeasure
BridgeAntiseizureMedicationUse,canBe,ReactiveMeasure
AntipyreticUse,usefulFor,FeverReduction
FeverReduction,canReduce,SeizureActivity
VaccineHesitancy,drivenBy,FearOfSeizureIncrease
RealWorldExperienceData,addresses,CaregiverConcernAboutSeizureIncrease
Caregiver,wants,DiseaseSpecificSafetyInformation
COVID19InfectionInYoungPeople,canCause,NeurologicalManifestation
NeurologicalManifestation,canBe,LifeThreateningNeurologicalDisorder
LifeThreateningNeurologicalDisorder,includes,AsepticMeningitis
LifeThreateningNeurologicalDisorder,includes,Encephalitis
LifeThreateningNeurologicalDisorder,includes,AcuteDisseminatedEncephalomyelitis
LifeThreateningNeurologicalDisorder,includes,Stroke
LifeThreateningNeurologicalDisorder,includes,GuillainBarreSyndrome
LifeThreateningNeurologicalDisorder,includes,SevereEncephalopathy
PreExistingNeurologicalDisorder,increasesRiskOf,COVIDRelatedNeurologicalComplication
Epilepsy,subtypeOf,PreExistingNeurologicalDisorder
DravetSyndrome,subtypeOf,PreExistingNeurologicalDisorder
COVID19InfectionInDravetSyndrome,canAssociateWith,SeizureWorsening
COVID19Infection,canAssociateWith,SeizureOnset
COVID19Infection,canAssociateWith,StatusEpilepticus
AvoidingCOVID19Infection,isUrgentNeedFor,MedicallyVulnerableIndividual
Limitation,includes,RetrospectiveSurveyDesign
RetrospectiveSurveyDesign,associatedWith,RecallBias
RetrospectiveSurveyDesign,associatedWith,ParticipationBias
AgeEligibilityRestriction,limits,YoungerChildVaccinationExperienceData
SeizureTriggerProfile,changesWith,AgeInDravetSyndrome
AdultDravetSyndrome,associatedWith,LowerStatusEpilepticusIncidence
VaccinationAgainstSARSCoV2,isMostPromisingToolToAvoid,SevereCOVID19Infection
RealWorldVaccinationExperience,highlights,MinimalRiskProfileInDravetSyndrome
RiskComparison,weighs,VaccinationRiskAgainstInfectionRisk
COVID19Infection,canCause,SevereIllness
COVID19Infection,canCause,Death
LongTermImpactOfCOVID19Illness,is,UncertainInMedicallyComplexPopulation
DevelopmentalAndEpilepticEncephalopathy,subtypeOf,SevereEpilepsyCategory
DevelopmentalAndEpilepticEncephalopathy,isDifficultToTreat,RefractoryEpilepsy
DravetSyndrome,hasProperty,PharmacoresistantEpilepsy
DravetSyndrome,rarelyAchieves,CompleteSeizureControl
DravetSyndrome,treatedWith,MultipleAntiseizureMedication
DravetSyndrome,associatedWith,IntractableSeizure
SUDEP,contributesTo,PrematureDeath
DravetSyndrome,oftenCausedBy,DeNovoSCN1APathogenicVariant
SCN1APathogenicVariant,resultsIn,HeterozygousLossOfFunction
Scn1aHaploinsufficiency,models,DravetSyndrome
Scn1aPlusMinusMouse,recapitulates,TemperatureDependentSeizure
Scn1aPlusMinusMouse,recapitulates,SpontaneousSeizure
Scn1aPlusMinusMouse,recapitulates,SUDEP
Scn1aPlusMinusMouse,recapitulates,BehavioralAbnormality
Scn1aRXPlusMouse,recapitulates,DravetSyndromePhenotype
Scn1aRXPlusMouse,hasGeneticFeature,PrematureTerminationCodon
PreclinicalResponseInScn1aModel,correlatesWith,ClinicalPharmacologicalResponseInDravetSyndrome
Stiripentol,approvedFor,SeizureAssociatedWithDravetSyndrome
Cannabidiol,approvedFor,SeizureAssociatedWithDravetSyndrome
Fenfluramine,approvedFor,SeizureAssociatedWithDravetSyndrome
ApprovedTherapy,oftenUsedAs,AddOnTherapy
ApprovedTherapy,rarelyAchieves,SeizureFreedom
CH24H,subtypeOf,BrainSpecificEnzyme
CH24H,isAlsoKnownAs,CYP46A1
CH24H,responsibleFor,CholesterolCatabolism
CH24H,converts,Cholesterol
CH24H,produces,Hydroxycholesterol24S
CH24H,expressedIn,CorticalNeuron
CH24H,expressedIn,HippocampalNeuron
Hydroxycholesterol24S,predominantlySynthesizedBy,Neuron
CH24HInhibition,hasTherapeuticPotentialFor,NeuralExcitationAssociatedDisease
NeuralExcitationAssociatedDisease,includes,SeizureDisorder
Soticlestat,subtypeOf,CH24HInhibitor
Soticlestat,hasProperty,PotentInhibitor
Soticlestat,hasProperty,SelectiveInhibitor
Soticlestat,hasProperty,CNSPenetrantCompound
Soticlestat,inClinicalDevelopmentFor,DevelopmentalAndEpilepticEncephalopathy
Soticlestat,inClinicalDevelopmentFor,DravetSyndrome
Soticlestat,inClinicalDevelopmentFor,LennoxGastautSyndrome
Soticlestat,demonstratedBenefitIn,KindlingEpilepsyModel
Soticlestat,demonstratedBenefitIn,PTZModel
Soticlestat,demonstratedBenefitIn,KainicAcidKindlingModel
Soticlestat,improvesSurvivalIn,APPPS1TransgenicModel
ResearchObjective,evaluates,SoticlestatEffectOnDravetLikePhenotype
ResearchObjective,evaluates,HyperthermiaInducedSeizureThreshold
ResearchObjective,evaluates,SpontaneousGTCSFrequency
ResearchObjective,evaluates,Survival
ResearchObjective,evaluates,BehaviorAssayPerformance
ResearchObjective,evaluates,ElectroclinicalSeizureOccurrence
Scn1aPlusMinusMouse,generatedBy,CrossingScn1aPlusMinusMaleWithC57BL6JFemale
Scn1aPlusMinusMouse,maintainedIn,SpecificPathogenFreeFacility
Scn1aPlusMinusMouse,hasAccessTo,FoodAdLibitum
Scn1aPlusMinusMouse,hasAccessTo,WaterAdLibitum
Scn1aPlusMinusMouse,includesSex,Male
Scn1aPlusMinusMouse,includesSex,Female
Scn1aRXPlusMouse,maintainedOn,InbredStrainBackground
Scn1aRXPlusMouse,includesSex,Male
Scn1aRXPlusMouse,includesSex,Female
Soticlestat,deliveredVia,CustomFormulatedChow
VehicleControl,deliveredVia,ControlChow
HyperthermiaInductionAssay,appliedTo,Scn1aRXPlusMouse
HyperthermiaInductionAssay,appliedTo,Scn1aPlusMinusMouse
TonicHindlimbExtension,indicates,BrainstemInvasion
HyperthermiaPrimingSeizure,performedBefore,SpontaneousSeizureMonitoring
HyperthermiaPrimingSeizure,enhances,SpontaneousSeizureIncidenceInScn1aPlusMinusMouse
VideoEEGMonitoring,records,ElectroclinicalGTCS
ElectroclinicalGTCS,definedBy,HighFrequencyHighAmplitudeEEGActivity
ElectroclinicalGTCS,followedBy,EEGSlowingOrAttenuation
ElectroclinicalGTCS,hasBehavioralCorrelate,ObservableGTCS
SoticlestatTreatment,elevates,HyperthermiaInducedGTCSthreshold
SoticlestatTreatment,protectsAgainst,HyperthermiaInducedSeizure
SoticlestatTreatment,protectsAgainst,HyperthermiaInducedSeizureInScn1aRXPlusMouse
SoticlestatTreatment,protectsAgainst,HyperthermiaInducedSeizureInScn1aPlusMinusMouse
ProtectiveEffectAcrossInstitutions,supports,RobustEffect
SoticlestatTreatment,reduces,SpontaneousSeizureBurden
SoticlestatTreatment,reduces,SpontaneousGTCSFrequency
SoticlestatTreatment,increases,SeizureFreedomProportion
SoticlestatTreatment,reduces,GTCSSeverity
SoticlestatTreatment,preventsProgressionTo,TonicHindlimbExtension
SoticlestatTreatment,prevents,PrematureLethality
SoticlestatTreatment,prevents,SUDEPInScn1aPlusMinusMouseModel
SoticlestatTreatment,lowers,Hydroxycholesterol24SLevelInBrain
Hydroxycholesterol24SReduction,reflects,CH24HInhibition
OpenFieldTest,increases,ActivityInScn1aPlusMinusVehicleVersusWT
SoticlestatTreatment,doesNotNormalize,OpenFieldDistanceTraveled
ZeroMazeTest,exhibits,NoMajorDifferenceBetweenGroupsInThisBackground
SoticlestatTreatment,doesNotCause,Sedation
VideoEEGMonitoring,confirms,SoticlestatReducesElectroclinicalSeizureOccurrence
SoticlestatTreatment,reduces,ElectroclinicalGTCSFrequency
SoticlestatTreatment,reduces,ElectroclinicalSeizureSeverity
SoticlestatTreatment,reducesLikelihoodOf,ElectroclinicalSeizureProgressionToTonicHindlimbExtension
SoticlestatTreatment,improves,SurvivalDuringEEGMonitoring
SoticlestatTreatment,doesNotChange,SeizureDuration
DravetSyndrome,hasPhenotype,InfantileOnsetEpilepsy
UncontrolledSeizure,negativelyAffects,BrainDevelopment
UncontrolledSeizure,increasesRiskOf,SUDEP
NovelTreatmentNeed,motivatedBy,PoorResponseToAvailableTreatment
Soticlestat,significantlyImproves,DravetLikePhenotypeInScn1aModel
Soticlestat,provides,AntiSeizureEffect
Soticlestat,provides,AntiSUDEPEffect
AntiSUDEPEffect,linkedTo,PreventionOfTonicHindlimbExtension
PreventionOfTonicHindlimbExtension,suggests,ReducedForebrainToBrainstemSeizureSpread
ReducedForebrainToBrainstemSeizureSpread,suggests,ReducedSUDEPRisk
SeizureFrequency,notAlwaysDeterminantOf,Mortality
SevereSeizureWithTonicHindlimbExtension,associatedWith,MortalityInScn1aPlusMinusMouse
DelayedSeizureOnsetInTreatedMouse,suggests,PotentialDiseaseModifyingEffect
CH24HInhibition,mayInterfereWith,Epileptogenesis
Hydroxycholesterol24S,affects,BrainCholesterolHomeostasis
Hydroxycholesterol24S,affects,Inflammation
Hydroxycholesterol24S,affects,OxidativeStress
Hydroxycholesterol24S,modulates,NMDASignaling
SoticlestatMechanism,likelyMediatedBy,Hydroxycholesterol24SReduction
TherapeuticApproach,demonstrates,SeizureControlViaCholesterolMetabolismPathway
ClinicalTranslation,ongoingFor,Soticlestat
Epilepsy,canDeriveFrom,StructuralDisorder
Epilepsy,canDeriveFrom,MetabolicDisorder
StructuralDisorder,canHave,MonogenicCause
MetabolicDisorder,canHave,MonogenicCause
GeneticFactor,playsRoleIn,EpilepsyEtiology
MonogenicEpilepsy,causedBy,RareVariantWithHighEffectSize
PolygenicEpilepsy,hasProperty,ComplexGeneticArchitecture
GeneticTesting,increasinglyIncorporatedInto,ClinicalPracticeForEpilepsy
NextGenerationSequencing,enables,RapidDiscoveryOfMonogenicEpilepsyEtiology
MonogenicEpilepsyGene,associatedWith,DevelopmentalDisorder
ReducedPenetrance,limits,GeneDiscovery
HighPerinatalMortality,limits,GeneDiscovery
GeneticDiagnosis,provides,EtiologicExplanation
GeneticDiagnosis,enables,TargetedGeneticCounseling
GeneticDiagnosis,enables,PrognosisKnowledge
GeneticDiagnosis,enables,RecurrenceRiskKnowledge
GeneticDiagnosis,connectsFamilyTo,GeneSpecificNetwork
GeneticDiagnosis,canGuide,TreatmentSelection
PersonalizedMedication,evolvesWith,PathomechanismKnowledge
PathomechanismKnowledge,facilitates,NewDrugDevelopment
