Subject,Predicate,Object,Section,Organism,PMCID
PPCC,attenuates,FenfluramineAnticonvulsantEffect,Results,Mouse,5955088
Fenfluramine,enhances,5HT1AR_NMDARCoupling,Results,Mouse,5955088
Fenfluramine,enhances,CB1R_NMDARCoupling,Results,Mouse,5955088
Fenfluramine,actsVia,MixedSerotonergicAndSigma1RMechanisms,Discussion,Human,5955088
Sigma1RAntagonism,facilitates,NegativeRegulationOfNMDARs,Discussion,Human,5955088
Fenfluramine,prevents,ExcessNMDARActivation,Discussion,Human,5955088
Fenfluramine,circumvents,SideEffectsOfDirectNMDARAntagonists,Discussion,Human,5955088
Fenfluramine,improves,QualityOfLifeInDravetSyndrome,Discussion,Human,5955088
MixedMechanismOfAction,supports,ClinicalEfficacy,Discussion,Human,5955088
DravetSyndrome,hasAgeOfOnset,Before12Months,Introduction,Human,5298030
DravetSyndrome,hasAgeOfOnset,Infancy,Introduction,Human,5298030
DravetSyndrome,hasAssociatedGene,SCN1AGene,Introduction,Human,5298030
DravetSyndrome,hasDiagnosticBasis,ClinicalPhenotype,Introduction,Human,5298030
DravetSyndrome,hasDiseaseSeverity,Severe,Introduction,Human,5298030
DravetSyndrome,hasDiseaseType,EpilepticEncephalopathy,Introduction,Human,5298030
DravetSyndrome,hasEpilepsySeverity,Severe,Introduction,Human,5298030
DravetSyndrome,hasEpilepsyType,DrugResistantEpilepsy,Introduction,Human,5298030
DravetSyndrome,hasInitialSeizureTrigger,Fever,Introduction,Human,5298030
DravetSyndrome,hasInitialSeizureType,ClonicSeizure,Introduction,Human,5298030
DravetSyndrome,hasInitialSeizureType,GeneralizedClonicSeizure,Introduction,Human,5298030
DravetSyndrome,hasInitialSeizureType,UnilateralClonicSeizure,Introduction,Human,5298030
DravetSyndrome,hasSeizureType,AtypicalAbsenceSeizure,Introduction,Human,5298030
DravetSyndrome,hasSeizureType,FocalSeizure,Introduction,Human,5298030
DravetSyndrome,hasSeizureType,MyoclonicSeizure,Introduction,Human,5298030
DravetSyndrome,hasSeizureType,TonicClonicSeizure,Introduction,Human,5298030
DravetSyndrome,hasStandardTreatment,Clobazam,Introduction,Human,5298030
DravetSyndrome,hasStandardTreatment,Stiripentol,Introduction,Human,5298030
DravetSyndrome,hasStandardTreatment,Topiramate,Introduction,Human,5298030
DravetSyndrome,hasStandardTreatment,Valproate,Introduction,Human,5298030
DravetSyndrome,hasTreatmentResistance,DrugResistant,Introduction,Human,5298030
DravetSyndrome,hasTrigger,Fever,Introduction,Human,5298030
DravetSyndrome,hasUnmetClinicalNeed,AlternativeTreatmentOptions,Introduction,Human,5298030
DravetSyndrome,requires,Polytherapy,Introduction,Human,5298030
SCN1AGene,hasMutationFrequency,SeventyFiveToEightyFivePercent,Introduction,Human,5298030
SCN1AGene,hasMutationPresence,CommonInDravetSyndrome,Introduction,Human,5298030
BaselineAssessment,includes,Echocardiography,Methods,Human,5298030
BaselineAssessment,includes,Electroencephalography,Methods,Human,5298030
CardiacSafety,isAssessedBy,Echocardiography,Methods,Human,5298030
CardiacSafety,isMonitoredBy,SerialEchocardiography,Methods,Human,5298030
Fenfluramine,hasDoseRange,ZeroPointTwoFiveToOneMgPerKgPerDay,Methods,Human,5298030
Fenfluramine,hasDrugClass,SerotonergicAgent,Methods,Human,5298030
Fenfluramine,hasMaximumDose,TwentyMgPerDay,Methods,Human,5298030
Fenfluramine,hasReportedEffect,AnticonvulsantEffect,Methods,Human,5298030
Fenfluramine,isUsedAs,AddOnTherapy,Methods,Human,5298030
Fenfluramine,isUsedAs,AddOnTherapy,Methods,Human,5298030
Fenfluramine,wasOriginallyUsedAs,AppetiteSuppressant,Methods,Human,5298030
MajorMotorSeizure,hasMinimumDuration,GreaterThanThirtySeconds,Methods,Human,5298030
MajorMotorSeizure,includes,AtonicSeizure,Methods,Human,5298030
MajorMotorSeizure,includes,ClonicSeizure,Methods,Human,5298030
MajorMotorSeizure,includes,MyoclonicSeizure,Methods,Human,5298030
MajorMotorSeizure,includes,TonicClonicSeizure,Methods,Human,5298030
MajorMotorSeizure,includes,TonicSeizure,Methods,Human,5298030
QualityOfLife,isMeasuredBy,VisualAnalogScale,Methods,Human,5298030
SeizureFrequency,isMeasuredBy,SeizureDiary,Methods,Human,5298030
SleepQuality,isMeasuredBy,VisualAnalogScale,Methods,Human,5298030
StatisticalAnalysis,usesTest,WilcoxonSignedRankTest,Methods,Human,5298030
StudyDesign,hasBaselinePeriod,ThreeMonths,Methods,Human,5298030
StudyDesign,hasType,ProspectiveOpenLabelStudy,Methods,Human,5298030
Fenfluramine,hasAdverseEvent,Anorexia,Results,Human,5298030
Fenfluramine,hasAdverseEvent,Fatigue,Results,Human,5298030
Fenfluramine,hasAdverseEvent,NonConvulsiveStatusEpilepticus,Results,Human,5298030
Fenfluramine,hasAdverseEvent,SleepDisturbance,Results,Human,5298030
Fenfluramine,hasAdverseEvent,Somnolence,Results,Human,5298030
Fenfluramine,hasAdverseEventSeverity,MildToModerate,Results,Human,5298030
Fenfluramine,hasCardiacRisk,NoneObserved,Results,Human,5298030
Fenfluramine,hasCardiacSafetyFinding,NoValvularAbnormality,Results,Human,5298030
Fenfluramine,hasMedianSeizureReduction,SeventyFivePercent,Results,Human,5298030
Fenfluramine,hasPulmonarySafetyFinding,NoPulmonaryHypertension,Results,Human,5298030
Fenfluramine,hasResponderDefinition,FiftyPercentReduction,Results,Human,5298030
Fenfluramine,hasResponderRate,SeventyEightPercent,Results,Human,5298030
Fenfluramine,improves,GlobalImpressionOfChange,Results,Human,5298030
Fenfluramine,improves,QualityOfLife,Results,Human,5298030
Fenfluramine,improves,SleepQuality,Results,Human,5298030
Fenfluramine,reduces,MajorMotorSeizureFrequency,Results,Human,5298030
MajorMotorSeizureFrequency,hasBaselineMedian,FifteenPerMonth,Results,Human,5298030
MajorMotorSeizureFrequency,hasMedianReduction,SeventyFivePercent,Results,Human,5298030
MajorMotorSeizureFrequency,hasTreatmentMedian,ReducedFrequency,Results,Human,5298030
Cannabidiol,hasReportedSeizureReduction,FortyNinePercentMedian,Discussion,Human,5298030
Fenfluramine,confirms,PriorCohortFindings,Discussion,Human,5298030
Fenfluramine,hasDoseDependentRisk,CardiacValvulopathy,Discussion,Human,5298030
Fenfluramine,hasLongTermEffect,SustainedSeizureReduction,Discussion,Human,5298030
Fenfluramine,hasOverallBenefitRiskProfile,Favorable,Discussion,Human,5298030
Fenfluramine,hasSafetyProfile,Favorable,Discussion,Human,5298030
Fenfluramine,isComparedWith,Cannabidiol,Discussion,Human,5298030
Fenfluramine,lacksAssociationWith,CardiacValvulopathy,Discussion,Human,5298030
Fenfluramine,requiresFurtherEvaluation,PhaseThreeClinicalTrial,Discussion,Human,5298030
HighDoseFenfluramine,increasesRiskOf,CardiacValvulopathy,Discussion,Human,5298030
LowDoseFenfluramine,isSaferThan,HighDoseFenfluramine,Discussion,Human,5298030
LowDoseFenfluramine,reducesRiskOf,CardiacValvulopathy,Discussion,Human,5298030
Study,hasLimitation,LimitedEEGMonitoring,Discussion,Human,5298030
Study,hasLimitation,NoControlGroup,Discussion,Human,5298030
Study,hasLimitation,OpenLabelDesign,Discussion,Human,5298030
Study,hasLimitation,SmallSampleSize,Discussion,Human,5298030
StudyLimitation,includes,SmallSampleSize,Discussion,Human,5298030
GABRG2Gene,isAssociatedWith,DravetSyndrome,Introduction,Mouse,10842976
GABRG2Gene,isAssociatedWith,GEFSPlus,Introduction,Mouse,10842976
GABRG2Q390XMutation,hasMutationType,NonsenseMutation,Introduction,Mouse,10842976
GABRG2Q390XMutation,hasFunctionalEffect,LossOfFunction,Introduction,Mouse,10842976
GABRG2Q390XMutation,hasFunctionalEffect,DominantNegativeEffect,Introduction,Mouse,10842976
GABRG2Q390XMutation,causes,ProteinAggregation,Introduction,Mouse,10842976
GABRG2Q390XMutation,causes,EndoplasmicReticulumRetention,Introduction,Mouse,10842976
GABRG2Q390XMutation,impairs,GABAAReceptorTrafficking,Introduction,Mouse,10842976
Gabrg2PlusQ390XMouse,models,DravetSyndrome,Introduction,Mouse,10842976
Gabrg2PlusQ390XMouse,exhibits,GeneralizedTonicClonicSeizure,Introduction,Mouse,10842976
Gabrg2PlusQ390XMouse,exhibits,MyoclonicSeizure,Introduction,Mouse,10842976
Gabrg2PlusQ390XMouse,exhibits,SUDEP,Introduction,Mouse,10842976
Gabrg2PlusQ390XMouse,exhibits,EEGAbnormality,Introduction,Mouse,10842976
GABAAReceptor,isMajorTargetOf,AntiseizureMedication,Introduction,Mouse,10842976
Benzodiazepine,hasLimitedEfficacyIn,GABRG2RelatedEpilepsy,Introduction,Mouse,10842976
Study,usesModel,Gabrg2PlusQ390XMouse,Methods,Mouse,10842976
Study,usesModel,HEK293TCells,Methods,CellModel,10842976
Study,usesMethod,PatchClampRecording,Methods,CellModel,10842976
Study,usesMethod,EEGRecording,Methods,Mouse,10842976
Study,usesMethod,SurfaceBiotinylation,Methods,CellModel,10842976
Study,usesMethod,MicrosomeIsolation,Methods,CellModel,10842976
Study,usesMethod,LimitedProteolysis,Methods,CellModel,10842976
Study,usesMethod,WesternBlot,Methods,CellModel,10842976
Study,usesMethod,Immunoblot,Methods,CellModel,10842976
Study,usesMethod,VideoEEGSynchronization,Methods,Mouse,10842976
4Phenylbutyrate,hasDrugClass,ChemicalChaperone,Methods,Mouse,10842976
4Phenylbutyrate,hasDose,HundredMgPerKg,Methods,Mouse,10842976
4Phenylbutyrate,hasAdministrationRoute,Intraperitoneal,Methods,Mouse,10842976
4Phenylbutyrate,hasCellTreatmentDose,TwoMillimolar,Methods,CellModel,10842976
Diazepam,hasDose,ZeroPointThreeMgPerKg,Methods,Mouse,10842976
SeizureDetection,usesScale,RacineScale,Methods,Mouse,10842976
EEGAnalysis,usesSoftware,SeizurePro,Methods,Mouse,10842976
EEGAnalysis,measuresFrequencyBand,ThetaBandFiveToSevenHz,Methods,Mouse,10842976
4Phenylbutyrate,reduces,GeneralizedTonicClonicSeizure,Results,Mouse,10842976
4Phenylbutyrate,reduces,MyoclonicSeizure,Results,Mouse,10842976
4Phenylbutyrate,reduces,AbsenceLikeSpikeWaveDischarge,Results,Mouse,10842976
4Phenylbutyrate,reduces,SeizureFrequency,Results,Mouse,10842976
4Phenylbutyrate,reduces,EEGAbnormality,Results,Mouse,10842976
4Phenylbutyrate,improves,CognitivePerformance,Results,Mouse,10842976
4Phenylbutyrate,increases,GABAEvokedCurrentAmplitude,Results,CellModel,10842976
4Phenylbutyrate,normalizes,ReceptorDesensitization,Results,CellModel,10842976
4Phenylbutyrate,increases,mIPSCAmplitude,Results,CellModel,10842976
4Phenylbutyrate,doesNotChange,mIPSCFrequency,Results,CellModel,10842976
4Phenylbutyrate,increases,GABAAReceptorSurfaceExpression,Results,Mouse,10842976
4Phenylbutyrate,increases,WildtypeGamma2SubunitExpression,Results,Mouse,10842976
4Phenylbutyrate,increases,Alpha1SubunitExpression,Results,Mouse,10842976
4Phenylbutyrate,increases,Beta2SubunitExpression,Results,Mouse,10842976
4Phenylbutyrate,reduces,MutantProteinAggregates,Results,CellModel,10842976
4Phenylbutyrate,reduces,EndoplasmicReticulumStress,Results,Mouse,10842976
EndoplasmicReticulumStress,isMeasuredBy,GADD153Expression,Results,Mouse,10842976
4Phenylbutyrate,reduces,GADD153Expression,Results,Mouse,10842976
4Phenylbutyrate,increases,ProteinFoldingEfficiency,Results,CellModel,10842976
4Phenylbutyrate,increases,TrypsinResistanceOfWildtypeSubunits,Results,CellModel,10842976
4Phenylbutyrate,enhances,WildtypeReceptorTrafficking,Results,CellModel,10842976
4Phenylbutyrate,enhances,SynapticInhibition,Results,Mouse,10842976
4Phenylbutyrate,actsSynergisticallyWith,Diazepam,Results,Mouse,10842976
4Phenylbutyrate,targets,EndoplasmicReticulumProteinNetwork,Discussion,Mouse,10842976
4Phenylbutyrate,hasMechanism,ChemicalChaperoneMediatedFolding,Discussion,Mouse,10842976
4Phenylbutyrate,hasMechanism,EnhancedMembraneTrafficking,Discussion,Mouse,10842976
4Phenylbutyrate,hasMechanism,AggregateClearance,Discussion,Mouse,10842976
4Phenylbutyrate,differsFrom,ChannelModulatingTherapies,Discussion,Mouse,10842976
4Phenylbutyrate,hasBroadApplicationPotential,GeneticEpilepsy,Discussion,Mouse,10842976
4Phenylbutyrate,mayTreat,NonsenseMutationAssociatedEpilepsy,Discussion,Mouse,10842976
4Phenylbutyrate,leverages,WildtypeAlleleFunction,Discussion,Mouse,10842976
ProteinMisfolding,contributesTo,Epileptogenesis,Discussion,Mouse,10842976
EndoplasmicReticulumStress,contributesTo,Neuroinflammation,Discussion,Mouse,10842976
ReducedERStress,mayReduce,Neuroinflammation,Discussion,Mouse,10842976
Gabrg2PlusMinusMouse,hasMilderPhenotypeThan,Gabrg2PlusQ390XMouse,Discussion,Mouse,10842976
Study,supports,DiseaseModifyingTherapyConcept,Discussion,Mouse,10842976
Study,supports,ProteinHomeostasisTargeting,Discussion,Mouse,10842976
DravetSyndrome,isGeneticEncephalopathy,SevereEpilepsy,Introduction,Zebrafish,5382218
DravetSyndrome,hasHighSCN1AMutationRate,EightyFivePercent,Introduction,Zebrafish,5382218
SCN1AGene,encodes,Nav1Point1SodiumChannel,Introduction,Zebrafish,5382218
SCN1AMutation,causes,DravetSyndrome,Introduction,Zebrafish,5382218
DravetSyndrome,isDrugResistant,AntiepilepticDrugs,Introduction,Zebrafish,5382218
Fenfluramine,isSerotonergicDrug,TRUE,Introduction,Zebrafish,5382218
Fenfluramine,reduces,SeizureFrequency,Introduction,Zebrafish,5382218
scn1aMutantZebrafish,models,DravetSyndrome,Introduction,Zebrafish,5382218
scn1aMutantZebrafish,shows,EpileptiformBrainActivity,Introduction,Zebrafish,5382218
scn1aMutantZebrafish,isResistantTo,MostAntiepilepticDrugs,Introduction,Zebrafish,5382218
Study,usesModel,scn1aMutantZebrafish,Methods,Zebrafish,5382218
Study,usesMethod,LocomotorBehaviorAssay,Methods,Zebrafish,5382218
Study,usesMethod,ForebrainLFPRecording,Methods,Zebrafish,5382218
Study,usesMethod,NeurotransmitterQuantification,Methods,Zebrafish,5382218
Fenfluramine,hasConcentration,TwentyFiveMicromolar,Methods,Zebrafish,5382218
Study,usesCompound,5HTReceptorAgonist,Methods,Zebrafish,5382218
Study,usesCompound,5HTReceptorAntagonist,Methods,Zebrafish,5382218
Study,usesCompound,Sigma1ReceptorAgonist,Methods,Zebrafish,5382218
Study,usesCompound,Sigma1ReceptorAntagonist,Methods,Zebrafish,5382218
Study,usesCompound,Beta2AdrenergicAntagonist,Methods,Zebrafish,5382218
LocomotorAssay,measures,EpileptiformLocomotorActivity,Methods,Zebrafish,5382218
LFPRecording,measures,EpileptiformBrainDischarge,Methods,Zebrafish,5382218
NeurotransmitterAssay,measures,Dopamine,Methods,Zebrafish,5382218
NeurotransmitterAssay,measures,Noradrenaline,Methods,Zebrafish,5382218
NeurotransmitterAssay,measures,GABA,Methods,Zebrafish,5382218
NeurotransmitterAssay,measures,Glutamate,Methods,Zebrafish,5382218
Fenfluramine,reduces,EpileptiformLocomotorActivity,Results,Zebrafish,5382218
Fenfluramine,reduces,EpileptiformBrainActivity,Results,Zebrafish,5382218
5HT1DReceptorAntagonist,counteracts,FenfluramineEffect,Results,Zebrafish,5382218
5HT2CReceptorAntagonist,counteracts,FenfluramineEffect,Results,Zebrafish,5382218
5HT2AReceptorAntagonist,doesNotCounteract,FenfluramineEffect,Results,Zebrafish,5382218
Sigma1ReceptorAgonist,counteracts,FenfluramineBrainEffect,Results,Zebrafish,5382218
Sigma1ReceptorAntagonist,reduces,EpileptiformActivity,Results,Zebrafish,5382218
Beta2AdrenergicAntagonist,reduces,LocomotorActivity,Results,Zebrafish,5382218
Beta2AdrenergicAntagonist,doesNotReduce,EpileptiformBrainActivity,Results,Zebrafish,5382218
Sigma2ReceptorAntagonist,doesNotReduce,EpileptiformActivity,Results,Zebrafish,5382218
Fenfluramine,reduces,NoradrenalineLevel,Results,Zebrafish,5382218
Fenfluramine,reduces,DopamineLevel,Results,Zebrafish,5382218
Fenfluramine,doesNotChange,GABALevel,Results,Zebrafish,5382218
Fenfluramine,doesNotChange,GlutamateLevel,Results,Zebrafish,5382218
Fenfluramine,actsVia,5HT1DReceptorAgonism,Discussion,Zebrafish,5382218
Fenfluramine,actsVia,5HT2CReceptorAgonism,Discussion,Zebrafish,5382218
Fenfluramine,actsVia,Sigma1ReceptorAntagonism,Discussion,Zebrafish,5382218
Sigma1Receptor,modulates,EpileptiformActivity,Discussion,Zebrafish,5382218
5HT2CReceptor,enhances,GABAergicTransmission,Discussion,Zebrafish,5382218
SCN1AMutation,impairs,GABAergicInterneurons,Discussion,Zebrafish,5382218
ReducedNoradrenaline,mayContributeTo,AntiepilepticEffect,Discussion,Zebrafish,5382218
Fenfluramine,hasPotentialFor,DrugResistantEpilepsy,Discussion,Zebrafish,5382218
Study,supports,MultiTargetMechanism,Discussion,Zebrafish,5382218
DravetSyndrome,hasDiseaseType,GeneticEpilepticEncephalopathy,Introduction,Zebrafish,6850687
DravetSyndrome,hasAgeOfOnset,FirstYearOfLife,Introduction,Zebrafish,6850687
DravetSyndrome,hasClinicalOutcome,IntellectualDisability,Introduction,Zebrafish,6850687
DravetSyndrome,hasTreatmentResistance,PharmacoresistantEpilepsy,Introduction,Zebrafish,6850687
Fenfluramine,hasClinicalEfficacyIn,DravetSyndrome,Introduction,Zebrafish,6850687
Fenfluramine,reduces,SeizureFrequency,Introduction,Zebrafish,6850687
scn1LabMinusMinusZebrafish,models,DravetSyndrome,Introduction,Zebrafish,6850687
scn1LabMinusMinusZebrafish,exhibits,SeizureLikeLocomotorActivity,Introduction,Zebrafish,6850687
scn1LabMinusMinusZebrafish,exhibits,EpileptiformBrainDischarges,Introduction,Zebrafish,6850687
ZebrafishModel,supports,DrugRepurposing,Introduction,Zebrafish,6850687
SerotonergicModulation,hasAntiseizureEffect,DravetSyndrome,Introduction,Zebrafish,6850687
FiveHT1DReceptor,modulationReduces,SeizureActivity,Introduction,Zebrafish,6850687
FiveHT2CReceptor,modulationReduces,SeizureActivity,Introduction,Zebrafish,6850687
FiveHT2AReceptor,modulationReduces,SeizureActivity,Introduction,Zebrafish,6850687
Lisuride,hasDrugClass,ErgotDerivative,Introduction,Zebrafish,6850687
Lisuride,hasOriginalIndication,ParkinsonDisease,Introduction,Zebrafish,6850687
Efavirenz,hasDrugClass,NonNucleosideReverseTranscriptaseInhibitor,Introduction,Zebrafish,6850687
Rizatriptan,hasDrugClass,Triptan,Introduction,Zebrafish,6850687
DrugRepurposing,targets,MarketedMedicines,Introduction,Zebrafish,6850687
Study,usesAnimalModel,scn1LabMinusMinusZebrafish,Methods,Zebrafish,6850687
Study,usesAnimalModel,WildTypeZebrafish,Methods,Zebrafish,6850687
Study,usesSeizureModel,PTZChemicalModel,Methods,Zebrafish,6850687
Study,usesSeizureModel,EKPChemicalModel,Methods,Zebrafish,6850687
PTZChemicalModel,hasMechanism,GABAReceptorInhibition,Methods,Zebrafish,6850687
EKPChemicalModel,hasMechanism,GADInhibition,Methods,Zebrafish,6850687
EKPChemicalModel,models,TreatmentResistantEpilepsy,Methods,Zebrafish,6850687
Lisuride,hasMaximumToleratedConcentration,ZeroPointOneMicromolar,Methods,Zebrafish,6850687
Efavirenz,hasMaximumToleratedConcentration,ThreePointOneTwoMicromolar,Methods,Zebrafish,6850687
Rizatriptan,hasMaximumToleratedConcentration,HundredMicromolar,Methods,Zebrafish,6850687
Study,usesAssay,LocomotorActivityTracking,Methods,Zebrafish,6850687
Study,usesAssay,ForebrainLFPRecording,Methods,Zebrafish,6850687
Study,usesAssay,BioluminescenceAssay,Methods,Zebrafish,6850687
BioluminescenceAssay,measures,NeuronalActivity,Methods,Zebrafish,6850687
LarvalZebrafish,areTreatedAt,SixDaysPostFertilization,Methods,Zebrafish,6850687
LarvalZebrafish,areRecordedAt,SevenDaysPostFertilization,Methods,Zebrafish,6850687
Study,usesStatisticalTest,UnpairedTTest,Methods,Zebrafish,6850687
Study,usesStatisticalTest,OneWayANOVA,Methods,Zebrafish,6850687
Study,usesStatisticalTest,MannWhitneyUTest,Methods,Zebrafish,6850687
Study,hasEthicsApproval,UniversityOfLeuven,Methods,Zebrafish,6850687
Lisuride,reduces,SeizureLikeLocomotorActivity,Results,Zebrafish,6850687
Lisuride,showsActivityIn,scn1LabMinusMinusZebrafish,Results,Zebrafish,6850687
Lisuride,lacksActivityIn,PTZChemicalModel,Results,Zebrafish,6850687
Lisuride,lacksActivityIn,EKPChemicalModel,Results,Zebrafish,6850687
Efavirenz,reduces,SeizureLikeLocomotorActivity,Results,Zebrafish,6850687
Efavirenz,reduces,EpileptiformBrainDischarges,Results,Zebrafish,6850687
Efavirenz,showsActivityIn,scn1LabMinusMinusZebrafish,Results,Zebrafish,6850687
Efavirenz,showsActivityIn,PTZChemicalModel,Results,Zebrafish,6850687
Efavirenz,showsActivityIn,EKPChemicalModel,Results,Zebrafish,6850687
Rizatriptan,lacksActivityIn,scn1LabMinusMinusZebrafish,Results,Zebrafish,6850687
