Subject,Predicate,Object,Section,Organism,PMCID
GeneticDiagnosis,enables,RecurrenceRiskKnowledge,Introduction,Human,9587146
GeneticDiagnosis,connectsFamilyTo,GeneSpecificNetwork,Introduction,Human,9587146
GeneticDiagnosis,canGuide,TreatmentSelection,Introduction,Human,9587146
PersonalizedMedication,evolvesWith,PathomechanismKnowledge,Introduction,Human,9587146
PathomechanismKnowledge,facilitates,NewDrugDevelopment,Introduction,Human,9587146
PathomechanismKnowledge,facilitates,DrugRepurposing,Introduction,Human,9587146
DrugRepurposing,uses,KnownSafetyProfileCompound,Introduction,Human,9587146
DrugRepurposing,shortens,ClinicalTrialSetupTime,Introduction,Human,9587146
Fenfluramine,repurposedFor,DravetSyndromeSeizureTreatment,Introduction,Human,9587146
SodiumChannelBlocker,usedFor,SCN2AGainOfFunctionEpilepsy,Introduction,Human,9587146
SodiumChannelBlocker,usedFor,SCN8AGainOfFunctionEpilepsy,Introduction,Human,9587146
KetogenicDiet,usedFor,GLUT1DeficiencyEpilepsy,Introduction,Human,9587146
mTORInhibitor,usedFor,mTORopathyEpilepsy,Introduction,Human,9587146
EarlyOnsetEpilepsy,hasDiagnosticApproach,GenePanelTesting,Introduction,Human,9587146
WholeExomeSequencing,hasDiagnosticApproach,BroadVariantDetection,Introduction,Human,9587146
PrecisionTherapy,canBeAvailableFor,MonogenicEpilepsy,Introduction,Human,9587146
PrecisionTherapy,canBeLimitedBy,IncompleteClinicalEvidence,Introduction,Human,9587146
PrecisionTherapyExpectation,requires,CautionInClinicalCounseling,Introduction,Human,9587146
TertiaryEpilepsyCenter,isA,SpecializedClinicalSetting,Introduction,Human,9587146
TertiaryEpilepsyCenter,treats,IntractableEpilepsy,Introduction,Human,9587146
IntractableEpilepsy,requires,AdvancedDiagnostics,Introduction,Human,9587146
PrimaryAim,examines,FrequencyOfPrecisionGeneticDiagnosis,Introduction,Human,9587146
PrimaryAim,examines,ImpactOnPrecisionTherapyApproach,Introduction,Human,9587146
CrossSectionalDesign,usedFor,CohortEvaluation,Methods,Human,9587146
Cohort,includes,ChildWithEpilepsy,Methods,Human,9587146
Cohort,followedAt,DanishEpilepsyCenter,Methods,Human,9587146
DanishEpilepsyCenter,isA,TertiaryEpilepsyCenter,Methods,Human,9587146
TertiaryEpilepsyCenter,hasProperty,ReferralBiasTowardDifficultToTreatEpilepsy,Methods,Human,9587146
EligibilityCriterion,requires,EpilepsyDiagnosis,Methods,Human,9587146
EpilepsyDiagnosis,definedAs,RecurrentUnprovokedSeizure,Methods,Human,9587146
ExclusionCriterion,includes,NonGeneticEtiologyExplainsSeizure,Methods,Human,9587146
NonGeneticEtiology,includes,HypoxicIschemicEncephalopathy,Methods,Human,9587146
NonGeneticEtiology,includes,PerinatalStroke,Methods,Human,9587146
NonGeneticEtiology,includes,Meningitis,Methods,Human,9587146
InformedConsent,obtainedFrom,ParentOrLegalGuardian,Methods,Human,9587146
ClinicalInformation,collectedFrom,HospitalRecord,Methods,Human,9587146
ClinicalInformation,collectedFrom,FamilyMemberReport,Methods,Human,9587146
SeizureClassification,follows,ILAEClassification,Methods,Human,9587146
SeizureType,classifiedAs,FocalSeizure,Methods,Human,9587146
SeizureType,classifiedAs,GeneralizedSeizure,Methods,Human,9587146
SeizureType,classifiedAs,UnknownSeizureType,Methods,Human,9587146
EpilepsyType,classifiedAs,FocalEpilepsy,Methods,Human,9587146
EpilepsyType,classifiedAs,GeneralizedEpilepsy,Methods,Human,9587146
EpilepsyType,classifiedAs,CombinedFocalAndGeneralizedEpilepsy,Methods,Human,9587146
EpilepsyType,classifiedAs,UnknownEpilepsyType,Methods,Human,9587146
SeizureTypeDetermination,basedOn,VideoReview,Methods,Human,9587146
SeizureTypeDetermination,basedOn,ParentalDescription,Methods,Human,9587146
SeizureTypeDetermination,basedOn,IctalEEGRecording,Methods,Human,9587146
ElectroclinicalSyndromeDetermination,basedOn,AgeAtSeizureOnset,Methods,Human,9587146
ElectroclinicalSyndromeDetermination,basedOn,EEGRecording,Methods,Human,9587146
ElectroclinicalSyndromeDetermination,basedOn,NeurodevelopmentalTrajectory,Methods,Human,9587146
DevelopmentalAndEpilepticEncephalopathy,definedBy,DevelopmentalImpairmentFromEpileptiformActivity,Methods,Human,9587146
DevelopmentalAndEpilepticEncephalopathy,definedBy,DevelopmentalImpairmentFromGeneticEtiology,Methods,Human,9587146
EarlyInfantileDevelopmentalAndEpilepticEncephalopathy,includes,OhtaharaSyndrome,Methods,Human,9587146
EarlyInfantileDevelopmentalAndEpilepticEncephalopathy,includes,EarlyMyoclonicEncephalopathy,Methods,Human,9587146
GeneticGeneralizedEpilepsy,includes,GEFSPlus,Methods,Human,9587146
GlobalDevelopmentalDelay,classifiedBy,DSM5Framework,Methods,Human,9587146
GlobalDevelopmentalDelay,classifiedAs,Mild,Methods,Human,9587146
GlobalDevelopmentalDelay,classifiedAs,Moderate,Methods,Human,9587146
GlobalDevelopmentalDelay,classifiedAs,Severe,Methods,Human,9587146
GlobalDevelopmentalDelay,classifiedAs,Profound,Methods,Human,9587146
AntiseizureMedicationEfficacy,definedBy,SustainedSeizureReduction,Methods,Human,9587146
TreatmentResistantEpilepsy,definedBy,FailureOfAdequateTrialsOfTwoAntiseizureMedication,Methods,Human,9587146
GeneticTestingWorkflow,uses,StepwiseTestingStrategy,Methods,Human,9587146
StepwiseTestingStrategy,usesFirst,WholeExomeSequencing,Methods,Human,9587146
StepwiseTestingStrategy,usesSecond,SNPMicroarray,Methods,Human,9587146
DNA,obtainedFrom,PeripheralBloodLymphocyte,Methods,Human,9587146
SegregationAnalysis,performedWhenAvailable,ParentalDNA,Methods,Human,9587146
PreExistingGeneticDiagnosis,canBeEstablishedBy,GenePanelSequencing,Methods,Human,9587146
PreExistingGeneticDiagnosis,canBeEstablishedBy,ChromosomalKaryotyping,Methods,Human,9587146
PreExistingGeneticDiagnosis,canBeEstablishedBy,ArrayCGH,Methods,Human,9587146
PreExistingGeneticDiagnosis,canBeEstablishedBy,WholeExomeSequencing,Methods,Human,9587146
WholeExomeSequencing,performs,VariantCalling,Methods,Human,9587146
WholeExomeSequencing,includes,InheritanceModelAnalysis,Methods,Human,9587146
InheritanceModelAnalysis,includes,DeNovoModel,Methods,Human,9587146
InheritanceModelAnalysis,includes,DominantModel,Methods,Human,9587146
InheritanceModelAnalysis,includes,RecessiveModel,Methods,Human,9587146
InheritanceModelAnalysis,includes,XLinkedModel,Methods,Human,9587146
VariantAssessment,uses,ACMGVariantClassificationGuideline,Methods,Human,9587146
VariantValidation,uses,SangerSequencing,Methods,Human,9587146
CopyNumberVariantCalling,uses,PennCNVAlgorithm,Methods,Human,9587146
CopyNumberVariantClassification,uses,ACMGCopyNumberVariantGuideline,Methods,Human,9587146
CohortScreening,excludes,NonEpilepsyCase,Results,Human,9587146
CohortScreening,excludes,AcquiredBrainDamageEpilepsy,Results,Human,9587146
RemainingCohort,enrichedFor,PotentialMonogenicEpilepsy,Results,Human,9587146
ConsentProcess,resultsIn,GeneticallyTestedCohort,Results,Human,9587146
GeneticallyTestedCohort,includes,DevelopmentalOrCognitiveImpairment,Results,Human,9587146
GeneticallyTestedCohort,includes,FebrileSeizureHistory,Results,Human,9587146
GeneticallyTestedCohort,includes,StatusEpilepticusHistory,Results,Human,9587146
GeneticallyTestedCohort,includes,AbnormalBrainMRI,Results,Human,9587146
GeneticallyTestedCohort,includes,TreatmentResistantEpilepsy,Results,Human,9587146
MostCommonEpilepsyTypeInCohort,includes,FocalEpilepsy,Results,Human,9587146
MostCommonEpilepsyTypeInCohort,includes,MultifocalDevelopmentalAndEpilepticEncephalopathy,Results,Human,9587146
MostCommonEpilepsySyndromeInCohort,includes,EpilepticSpasmsSyndrome,Results,Human,9587146
MostCommonEpilepsySyndromeInCohort,includes,DravetSyndrome,Results,Human,9587146
GeneticDiagnosis,achievedBy,SingleNucleotideVariantDetection,Results,Human,9587146
GeneticDiagnosis,achievedBy,CopyNumberVariantDetection,Results,Human,9587146
ChromosomalAberration,canExplain,EpilepsyPhenotype,Results,Human,9587146
UnsolvedAfterPreExistingWorkup,undergoes,WholeExomeSequencing,Results,Human,9587146
WholeExomeSequencing,identifies,PathogenicVariant,Results,Human,9587146
WholeExomeSequencing,identifies,HighlyRelevantVariantOfUncertainSignificance,Results,Human,9587146
SNPMicroarray,mayReveal,NoPathogenicCopyNumberVariant,Results,Human,9587146
MostCommonGeneticCause,includes,SCN1APathogenicVariant,Results,Human,9587146
SCN1APathogenicVariant,causes,DravetSyndrome,Results,Human,9587146
MostCommonGeneticCause,includes,TSC2PathogenicVariant,Results,Human,9587146
TSC2PathogenicVariant,causes,TuberousSclerosisComplex,Results,Human,9587146
IonChannelGeneVariant,explains,EpilepsyPhenotype,Results,Human,9587146
ElectroclinicalSyndrome,associatedWith,HighDiagnosticYield,Results,Human,9587146
EarlyInfantileDevelopmentalAndEpilepticEncephalopathy,hasDiagnosticYield,HighDiagnosticYield,Results,Human,9587146
DravetSyndrome,hasDiagnosticYield,HighDiagnosticYield,Results,Human,9587146
MultifocalDevelopmentalAndEpilepticEncephalopathy,hasDiagnosticYield,HighDiagnosticYield,Results,Human,9587146
EpilepticSpasmsSyndrome,hasDiagnosticYield,ModerateDiagnosticYield,Results,Human,9587146
FocalEpilepsy,hasDiagnosticYield,LowerDiagnosticYield,Results,Human,9587146
EarlySeizureOnset,associatedWith,HigherGeneticDiagnosisRate,Results,Human,9587146
LaterSeizureOnset,associatedWith,LowerGeneticDiagnosisRate,Results,Human,9587146
GeneticallySolvedGroup,hasHigherFrequencyOf,DevelopmentalImpairment,Results,Human,9587146
GeneticallySolvedGroup,hasHigherFrequencyOf,FebrileSeizureHistory,Results,Human,9587146
GeneticallySolvedGroup,hasHigherFrequencyOf,StatusEpilepticusHistory,Results,Human,9587146
PrecisionTherapyEligibility,appliesTo,SubsetWithGeneticDiagnosis,Results,Human,9587146
GeneticDiagnosis,enables,TreatmentAdjustment,Results,Human,9587146
TreatmentAdjustment,oftenProduces,SubstantialSeizureReduction,Results,Human,9587146
TreatmentAdjustment,rarelyAchieves,SeizureFreedom,Results,Human,9587146
Everolimus,usedFor,mTORopathyPrecisionTherapy,Results,Human,9587146
Fenfluramine,usedFor,DravetSyndromePrecisionTherapy,Results,Human,9587146
SodiumChannelBlocker,canBeEffectiveIn,DEPDC5RelatedEpilepsy,Results,Human,9587146
SodiumChannelBlocker,canBeEffectiveIn,NPRL3RelatedEpilepsy,Results,Human,9587146
SodiumChannelBlocker,canBeEffectiveIn,PIGNRelatedEpilepsy,Results,Human,9587146
SodiumChannelBlocker,canBeEffectiveIn,SLC6A1RelatedEpilepsy,Results,Human,9587146
SodiumChannelBlocker,canBeEffectiveIn,TSC2RelatedEpilepsy,Results,Human,9587146
GeneticTestingStrategy,achieves,MeaningfulDiagnosticYieldInTertiaryCenter,Discussion,Human,9587146
DiagnosticYield,higherIn,DevelopmentalAndEpilepticEncephalopathy,Discussion,Human,9587146
DiagnosticYield,lowerIn,FocalEpilepsyWithComplexGeneticBackground,Discussion,Human,9587146
CausativeVariantType,oftenIs,SingleNucleotideVariant,Discussion,Human,9587146
CausativeVariantType,oftenIs,CopyNumberVariant,Discussion,Human,9587146
ChromosomalRearrangement,isLessCommonCauseOf,EpilepsyPhenotype,Discussion,Human,9587146
EarlyGeneticTesting,supports,PrecisionTherapyImplementation,Discussion,Human,9587146
PrecisionTherapyAvailability,limitedBy,LackOfTargetedTreatmentForManyGenes,Discussion,Human,9587146
PrecisionTherapy,canBe,DrugAvoidanceStrategy,Discussion,Human,9587146
DrugAvoidanceStrategy,includes,AvoidSodiumChannelBlockerInSCN1ALossOfFunction,Discussion,Human,9587146
DrugAvoidanceStrategy,includes,AvoidGABAPotentiatingDrugInGABAGainOfFunction,Discussion,Human,9587146
Ganaxolone,reduces,SeizureFrequencyInCDKL5RelatedEpilepsy,Discussion,Human,9587146
Fenfluramine,canBeDifficultToAccessDueTo,RegulatoryBarrier,Discussion,Human,9587146
PrecisionTherapy,oftenTargets,SeizureControl,Discussion,Human,9587146
PrecisionTherapy,oftenDoesNotChange,NeurodevelopmentalComorbidity,Discussion,Human,9587146
EmergingTherapy,includes,GeneTherapy,Discussion,Human,9587146
EmergingTherapy,includes,AntisenseOligonucleotide,Discussion,Human,9587146
AntisenseOligonucleotide,canModulate,RNAProcessing,Discussion,Human,9587146
AntisenseOligonucleotide,canModulate,ProteinExpression,Discussion,Human,9587146
AntisenseOligonucleotideForDravetSyndrome,targets,PoisonExonInclusion,Discussion,Human,9587146
PoisonExonInclusionPrevention,upregulates,SCN1AWildTypeAlleleExpression,Discussion,Human,9587146
WholeGenomeSequencing,hasAdvantage,DetectsNoncodingVariant,Discussion,Human,9587146
WholeGenomeSequencing,hasAdvantage,DetectsStructuralVariant,Discussion,Human,9587146
WholeGenomeSequencing,hasAdvantage,DetectsChromosomalAlteration,Discussion,Human,9587146
WholeGenomeSequencing,hasDisadvantage,LargeDataVolume,Discussion,Human,9587146
LargeDataVolume,canBe,MisleadingInformation,Discussion,Human,9587146
AnnualReanalysis,canIncrease,DiagnosticYieldOverTime,Discussion,Human,9587146
TrioSequencing,mayIncrease,DeNovoVariantDetection,Discussion,Human,9587146
AcquiredBrainInjuryCohort,mayStillInclude,UnderlyingGeneticDisorder,Discussion,Human,9587146
ConsentNonResponse,canLimit,CohortRepresentativeness,Discussion,Human,9587146
PrecisionTherapyEvidence,requires,ProspectiveCohortEvaluation,Discussion,Human,9587146
YoungerAgeAtTargetedTreatmentStart,associatedWith,BetterSeizureOutcome,Discussion,Human,9587146
ProspectiveNationwideData,neededToAssess,FirstLinePrecisionTherapyEfficacy,Discussion,Human,9587146
DravetSyndrome,isA,DevelopmentalAndEpilepticEncephalopathy,Introduction,Human,9712464
DravetSyndrome,hasProperty,PharmacoresistantEpilepsy,Introduction,Human,9712464
DravetSyndrome,hasAgeOfOnset,FirstYearOfLife,Introduction,Human,9712464
DravetSyndrome,characterizedBy,HighSeizureBurden,Introduction,Human,9712464
DravetSyndrome,associatedWith,NeurodevelopmentalProblem,Introduction,Human,9712464
DravetSyndrome,associatedWith,MotorProblem,Introduction,Human,9712464
DravetSyndrome,associatedWith,BehaviorProblem,Introduction,Human,9712464
DravetSyndrome,decreases,QualityOfLife,Introduction,Human,9712464
DravetSyndrome,increasesRiskOf,PrematureMortality,Introduction,Human,9712464
DravetSyndrome,hasGeneticAssociation,SCN1APathogenicVariant,Introduction,Human,9712464
SCN1A,encodes,VoltageGatedSodiumChannelAlpha1Subunit,Introduction,Human,9712464
SCN1APathogenicVariant,presentIn,MajorityOfDravetSyndrome,Introduction,Human,9712464
DravetSyndrome,treatedWith,Valproate,Introduction,Human,9712464
DravetSyndrome,treatedWith,Clobazam,Introduction,Human,9712464
DravetSyndrome,treatedWith,Topiramate,Introduction,Human,9712464
DravetSyndrome,treatedWith,Stiripentol,Introduction,Human,9712464
Polypharmacy,commonIn,DravetSyndrome,Introduction,Human,9712464
ExistingASMRegimens,oftenFailToControl,TonicClonicSeizure,Introduction,Human,9712464
UnmetNeed,motivates,NewTherapyDevelopmentForDravetSyndrome,Introduction,Human,9712464
Fenfluramine,offers,NewTherapeuticOptionForDravetSyndrome,Introduction,Human,9712464
Fenfluramine,hasMechanismOfAction,SerotoninReceptorAgonism,Introduction,Human,9712464
Fenfluramine,agonizes,5HT1AReceptor,Introduction,Human,9712464
Fenfluramine,agonizes,5HT2CReceptor,Introduction,Human,9712464
Fenfluramine,agonizes,5HT2DReceptor,Introduction,Human,9712464
Fenfluramine,agonizes,5HT4Receptor,Introduction,Human,9712464
Fenfluramine,positivelyModulates,Sigma1Receptor,Introduction,Human,9712464
Fenfluramine,reduces,ConvulsiveSeizureFrequencyInDravetSyndrome,Introduction,Human,9712464
Fenfluramine,demonstratedEfficacyIn,RandomizedPlaceboControlledTrial,Introduction,Human,9712464
Fenfluramine,hasDurableResponseIn,OpenLabelExtension,Introduction,Human,9712464
Fenfluramine,improves,ExecutiveFunction,Introduction,Human,9712464
ExecutiveFunction,assessedBy,BRIEF,Introduction,Human,9712464
NotAllDravetSyndromePatients,eligibleFor,ClinicalTrial,Introduction,Human,9712464
CompassionateUse,providesAccessTo,PromisingMedication,Introduction,Human,9712464
EuropeanMedicinesAgency,allows,CompassionateUse,Introduction,Human,9712464
ExpandedAccessProgram,isA,CompassionateUseProgram,Introduction,Human,9712464
EuropeanUnionEarlyAccessProgram,provides,FenfluramineForDravetSyndrome,Introduction,Human,9712464
FenfluramineEAP,supportedBy,Zogenix,Introduction,Human,9712464
FenfluramineEAP,endedAfter,EMAApprovalForDravetSyndromeAdjunctiveTreatment,Introduction,Human,9712464
EMAApproval,indicates,FenfluramineAdjunctiveTreatmentForSeizuresAssociatedWithDravetSyndrome,Introduction,Human,9712464
PreliminaryEAPReport,reportedFrom,Italy,Introduction,Human,9712464
PreliminaryEAPReport,reportedFrom,Germany,Introduction,Human,9712464
EAPAnalysis,reported,ClinicallyMeaningfulSeizureReduction,Introduction,Human,9712464
EAPAnalysis,reported,GoodTolerability,Introduction,Human,9712464
EAPAnalysis,reported,HighRetentionRate,Introduction,Human,9712464
CurrentReport,presents,PooledEAPDataAcrossCountries,Introduction,Human,9712464
CurrentReport,focusesOn,AgeGroupComparison,Introduction,Human,9712464
AgeGroup,includes,ChildUnder6Years,Introduction,Human,9712464
AgeGroup,includes,ChildOrAdolescent6To17Years,Introduction,Human,9712464
AgeGroup,includes,Adult18YearsOrOlder,Introduction,Human,9712464
EligibilityCriterion,requires,ClinicallyConfirmedDravetSyndromeDiagnosis,Methods,Human,9712464
EligibilityCriterion,requires,UnmetMedicalNeed,Methods,Human,9712464
EligibilityCriterion,excludes,ClinicalTrialParticipation,Methods,Human,9712464
Contraindication,includes,FenfluramineHypersensitivity,Methods,Human,9712464
Contraindication,includes,ValvularHeartDisease,Methods,Human,9712464
Contraindication,includes,PulmonaryArteryHypertension,Methods,Human,9712464
Contraindication,includes,RecentMonoamineOxidaseInhibitorExposure,Methods,Human,9712464
DataCollection,approvedBy,EthicsCommittee,Methods,Human,9712464
PooledDataset,uses,AnonymizedData,Methods,Human,9712464
FenfluramineFormulation,isA,FenfluramineHClOralSolution,Methods,Human,9712464
FenfluramineHClOralSolution,providedBy,Zogenix,Methods,Human,9712464
TreatmentCourse,includes,BaselinePeriod,Methods,Human,9712464
BaselinePeriod,establishes,PretreatmentMonthlyConvulsiveSeizureFrequency,Methods,Human,9712464
FenfluramineTreatment,addedTo,ExistingASMRegimen,Methods,Human,9712464
ASMRegimen,keptStableDuring,BaselinePeriod,Methods,Human,9712464
PhysicianDiscretion,allows,ASMRegimenAdjustmentDuringFollowUp,Methods,Human,9712464
ConvulsiveSeizure,includes,HemiclonicSeizure,Methods,Human,9712464
ConvulsiveSeizure,includes,TonicSeizure,Methods,Human,9712464
ConvulsiveSeizure,includes,ClonicSeizure,Methods,Human,9712464
ConvulsiveSeizure,includes,GeneralizedTonicClonicSeizure,Methods,Human,9712464
ConvulsiveSeizure,includes,FocalSeizureWithObservableMotorSign,Methods,Human,9712464
FenfluramineDosing,selectedBy,TreatingPhysician,Methods,Human,9712464
FenfluramineDosing,titratedBasedOn,Efficacy,Methods,Human,9712464
FenfluramineDosing,titratedBasedOn,Tolerability,Methods,Human,9712464
